transaction_id,transaction_datetime,account_id,customer_id,channel,type,status,category,subcategory,merchant,mcc,amount_brl,currency,installments,card_present,authorization_code,city,state,country,is_fraud,has_chargeback,balance_after_brl
T00005292,2025-05-05 23:24:05,A000625,C00819,App,Débito,Aprovada,Saúde,Farmácia,Raia,5912.0,586.99,BRL,1,,,Florianópolis,SC,Brasil,False,False,511.03
T00005293,2025-02-05 01:54:17,A001852,C01027,PIX,Débito,Aprovada,Compras,Livraria,Saraiva,5942.0,226.45,BRL,1,,,Juiz de Fora,MG,Brasil,False,False,0.0
T00005294,2025-10-29 02:55:05,A000610,C00051,Saque ATM,Débito,Aprovada,Alimentação,Lanchonete,Pastel & Suco,5814.0,300.0,BRL,1,,,Goiânia,GO,Brasil,False,False,6199.5
T00005295,2025-01-24 11:18:42,A002147,C01343,PIX,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,1685.97,BRL,1,,,Brasília,DF,Brasil,False,False,2389.84
T00005296,2025-09-12 21:25:48,A001879,C01225,Cartão Online,Crédito,Pendente,Compras,Eletrônicos,TechHouse,5732.0,187.88,BRL,1,False,,Blumenau,SC,Brasil,False,False,677.21
T00005297,2025-12-01 16:25:37,A000066,C00094,PIX,Débito,Aprovada,Compras,E-commerce,Mercado Livre,5969.0,1536.28,BRL,1,,,Goiânia,GO,Brasil,False,False,2209.6
T00005298,2025-07-06 04:09:49,A002061,C00129,PIX,Débito,Aprovada,Habitação,Água,Sabesp,4900.0,2080.82,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,7370.66
T00005299,2025-12-09 14:45:15,A001173,C00697,TED,Débito,Aprovada,Lazer,Bar,Bar do Zé,5813.0,548.48,BRL,1,,,Recife,PE,Brasil,False,False,0.0
T00005300,2025-12-23 00:46:17,A000953,C00981,Saque ATM,Débito,Aprovada,Serviços,Academia,BodyTech,7997.0,50.0,BRL,1,,,Uberlândia,MG,Brasil,False,False,2112.23
T00005301,2025-03-23 03:55:49,A001706,C00997,Cartão Presencial,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,380.27,BRL,1,True,WBKL95,Contagem,MG,Brasil,False,False,7327.99
T00005302,2026-01-13 17:57:01,A001366,C00360,Saque ATM,Débito,Aprovada,Saúde,Clínica,Doctor Now,8099.0,100.0,BRL,1,,,São José dos Campos,SP,Brasil,False,False,0.0
T00005303,2025-04-08 15:53:50,A000232,C00132,PIX,Débito,Aprovada,Transporte,Pedágio,Veloe,4784.0,99.49,BRL,1,,,Porto Alegre,RS,Brasil,False,False,3698.85
T00005304,2025-07-17 05:29:33,A000243,C01293,App,Débito,Aprovada,Transporte,Estacionamento,Estacione Bem,7523.0,197.01,BRL,1,,,Duque de Caxias,RJ,Brasil,False,False,636.11
T00005305,2025-07-19 09:34:33,A000804,C00209,PIX,Débito,Aprovada,Lazer,Bar,Bar do Zé,5813.0,814.91,BRL,1,,,Salvador,BA,Brasil,False,False,5872.82
T00005306,2025-09-02 14:50:53,A000702,C00780,PIX,Débito,Aprovada,Habitação,Condomínio,Condomínio Jardins,6536.0,577.42,BRL,1,,,Caxias do Sul,RS,Brasil,False,False,1263.73
T00005307,2024-12-10 20:12:40,A000132,C00742,Cartão Presencial,Crédito,Aprovada,Lazer,Bar,Pub 77,5813.0,109.42,BRL,1,True,8SEYNM,Joinville,SC,Brasil,False,False,4044.67
T00005308,2024-11-10 00:12:08,A001256,C00202,Cartão Presencial,Crédito,Aprovada,Saúde,Hospital,Santa Casa,8062.0,26.66,BRL,1,True,DT8UTP,Belo Horizonte,MG,Brasil,False,False,3596.41
T00005309,2025-04-26 10:00:12,A000432,C00190,PIX,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,497.16,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,5829.69
T00005310,2026-01-14 12:44:09,A001362,C00185,Cartão Online,Débito,Aprovada,Impostos,Taxas,Sefaz,9399.0,344.88,BRL,1,False,DUGVWP,Belo Horizonte,MG,Brasil,False,False,0.0
T00005311,2025-03-14 09:26:40,A002177,C01354,PIX,Débito,Aprovada,Lazer,Streaming,Disney+,4899.0,196.59,BRL,1,,,Londrina,PR,Brasil,False,False,7334.94
T00005312,2024-12-15 08:45:39,A002072,C00295,PIX,Débito,Aprovada,Transporte,Estacionamento,Estacione Bem,7523.0,208.69,BRL,1,,,Belo Horizonte,MG,Brasil,False,False,5260.42
T00005313,2025-07-08 17:08:19,A001671,C00699,PIX,Débito,Aprovada,Lazer,Show,Eventim,,395.27,BRL,1,,,Maringá,PR,Brasil,False,False,1777.4
T00005314,2025-02-16 11:56:58,A001181,C01188,Saque ATM,Débito,Aprovada,Compras,Livraria,Livraria Cultura,5942.0,400.0,BRL,1,,,Londrina,PR,Brasil,False,False,5616.94
T00005315,2024-09-12 10:43:04,A000879,C00493,PIX,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,818.97,BRL,1,,,Florianópolis,SC,Brasil,False,False,0.0
T00005316,2026-01-29 09:29:26,A000251,C00488,PIX,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,1356.99,BRL,1,,,Londrina,PR,Brasil,False,False,0.0
T00005317,2026-02-26 16:57:55,A000309,C00986,Cartão Presencial,Crédito,Aprovada,Saúde,Hospital,Santa Casa,8062.0,37.16,BRL,1,True,WKXRCG,Goiânia,GO,Brasil,False,False,3126.26
T00005318,2025-03-31 19:43:33,A000961,C00134,Cartão Presencial,Crédito,Aprovada,Alimentação,Lanchonete,Burger House,5814.0,44.27,BRL,1,True,CFAWBA,Brasília,DF,Brasil,False,False,2800.75
T00005319,2024-12-28 19:12:44,A001329,C00563,Cartão Presencial,Crédito,Aprovada,Saúde,Farmácia,Drogasil,5912.0,103.27,BRL,3,True,,Brasília,DF,Brasil,False,False,6376.14
T00005320,2026-01-20 21:08:41,A001029,C00871,PIX,Débito,Aprovada,Habitação,Luz,Enel,4900.0,698.5,BRL,1,,,Caruaru,PE,Brasil,False,False,2020.29
T00005321,2025-04-07 11:35:20,A001573,C01477,PIX,Débito,Aprovada,Compras,E-commerce,Mercado Livre,5969.0,249.23,BRL,1,,,São Paulo,SP,Brasil,False,False,7509.14
T00005322,2024-12-08 13:00:20,A001703,C01389,Cartão Online,Crédito,Aprovada,Alimentação,Delivery,Uber Eats,5812.0,54.37,BRL,1,False,QGH9LR,Aparecida de Goiânia,GO,Brasil,False,False,3232.38
T00005323,2025-12-26 09:24:11,A000109,C00549,PIX,Débito,Aprovada,Habitação,Água,Sabesp,4900.0,2162.78,BRL,1,,,Olinda,PE,Brasil,False,False,6874.51
T00005324,2026-01-12 05:44:06,A000420,C01239,PIX,Débito,Aprovada,Compras,Vestuário,Renner,5651.0,1588.61,BRL,1,,,Caruaru,PE,Brasil,False,False,4517.82
T00005325,2025-04-05 15:01:03,A000152,C00515,Boleto,Débito,Aprovada,Habitação,Luz,Enel,4900.0,476.29,BRL,1,,,Salvador,BA,Brasil,False,False,3742.02
T00005326,2025-01-16 17:36:43,A001794,C00356,Cartão Presencial,Crédito,Aprovada,Transporte,Estacionamento,Estacione Bem,7523.0,26.9,BRL,1,True,FEVTLH,Rio de Janeiro,RJ,Brasil,False,False,2750.72
T00005327,2025-07-30 09:35:59,A001305,C00708,PIX,Débito,Aprovada,Alimentação,Restaurante,Cantina Bella,5812.0,234.23,BRL,1,,,Porto Alegre,RS,Brasil,False,False,5492.52
T00005328,2025-01-17 00:27:49,A000181,C00408,Saque ATM,Débito,Aprovada,Alimentação,Lanchonete,Lanche Rápido,5814.0,500.0,BRL,1,,,Contagem,MG,Brasil,False,False,492.73
T00005329,2025-11-15 06:18:40,A002095,C00963,Cartão Online,Crédito,Estornada,Saúde,Clínica,Clínica Vida,8099.0,140.65,BRL,1,False,,Belo Horizonte,MG,Brasil,False,False,2516.83
T00005330,2024-10-09 07:27:04,A001602,C01140,Cartão Presencial,Crédito,Aprovada,Transporte,Estacionamento,Park&Go,7523.0,53.73,BRL,1,True,SKM2Y4,Juiz de Fora,MG,Brasil,False,False,1558.87
T00005331,2025-01-16 03:23:01,A001893,C01345,App,Débito,Aprovada,Habitação,Água,Corsan,4900.0,455.14,BRL,1,,,Brasília,DF,Brasil,False,False,3831.06
T00005332,2025-04-08 06:53:20,A000133,C00450,PIX,Débito,Aprovada,Alimentação,Supermercado,HiperMais,5411.0,470.12,BRL,1,,,Duque de Caxias,RJ,Brasil,False,False,0.0
T00005333,2025-09-25 02:50:31,A000559,C01366,PIX,Débito,Aprovada,Lazer,Show,Eventim,7922.0,1145.8,BRL,1,,,Recife,PE,Brasil,False,False,124.43
T00005334,2025-06-23 19:34:36,A000695,C00424,App,Débito,Aprovada,Saúde,Laboratório,Dasa,8071.0,173.17,BRL,1,,,Blumenau,SC,Brasil,False,False,155.93
T00005335,2025-09-11 07:01:58,A000695,C00424,Cartão Presencial,Crédito,Falha,Serviços,Internet,Claro NET,4816.0,28.31,BRL,1,True,,Blumenau,SC,Brasil,False,False,1822.39
T00005336,2024-10-03 02:51:04,A001790,C00211,Saque ATM,Débito,Aprovada,Saúde,Laboratório,Dasa,8071.0,400.0,BRL,1,,,Goiânia,GO,Brasil,False,False,4191.94
T00005337,2025-07-10 16:48:50,A001288,C01195,Cartão Online,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,321.72,BRL,1,False,5X8JZ8,Goiânia,GO,Brasil,False,False,0.0
T00005338,2026-01-09 20:06:32,A001817,C00961,Cartão Presencial,Débito,Aprovada,Habitação,Aluguel,Imobi+,6513.0,400.39,BRL,1,True,D9Y654,Maringá,PR,Brasil,False,False,1556.95
T00005339,2025-04-10 13:05:42,A000409,C00614,PIX,Débito,Aprovada,Alimentação,Lanchonete,Pastel & Suco,5814.0,189.44,BRL,1,,,Canoas,RS,Brasil,False,False,5124.86
T00005340,2025-11-27 09:25:15,A002194,C00563,PIX,Débito,Aprovada,Transporte,Estacionamento,Estacione Bem,7523.0,99.96,BRL,1,,,Curitiba,PR,Brasil,False,False,2589.14
T00005341,2025-10-28 01:15:39,A000229,C00248,PIX,Débito,Aprovada,Saúde,Hospital,Santa Casa,8062.0,861.51,BRL,1,,,Campinas,SP,Brasil,False,False,0.0
T00005342,2025-08-02 08:58:32,A001457,C00484,Cartão Online,Débito,Aprovada,Habitação,Água,Corsan,4900.0,262.0,BRL,1,False,KZNVY6,Ribeirão Preto,SP,Brasil,False,False,7294.98
T00005343,2024-09-24 02:10:14,A000867,C01437,Cartão Presencial,Crédito,Aprovada,Serviços,Internet,Oi Fibra,4816.0,89.11,BRL,1,True,2LHLBM,Olinda,PE,Brasil,False,False,2974.11
T00005344,2024-11-18 15:14:31,A001992,C00985,Internet Banking,Débito,Aprovada,Serviços,Assinatura,Microsoft 365,4899.0,68.95,BRL,1,,,Rio de Janeiro,RJ,Brasil,False,False,1661.48
T00005345,2025-07-02 17:29:46,A002050,C00228,Internet Banking,Crédito,Aprovada,Lazer,Streaming,Spotify,4899.0,204.9,BRL,1,,,Uberlândia,MG,Brasil,False,False,3952.27
T00005346,2025-06-05 23:10:04,A001274,C01088,Internet Banking,Débito,Aprovada,Lazer,Cinema,Cinemark,7832.0,269.66,BRL,1,,,Juiz de Fora,MG,Brasil,False,False,242.34
T00005347,2025-07-22 14:31:47,A001202,C00090,TED,Débito,Aprovada,Alimentação,Lanchonete,Pastel & Suco,,635.05,BRL,1,,,Caxias do Sul,RS,Brasil,False,False,3328.07
T00005348,2025-03-19 11:15:58,A001530,C01350,PIX,Débito,Aprovada,Saúde,Hospital,Hospital Central,8062.0,1310.72,BRL,1,,,Maringá,PR,Brasil,False,False,0.0
T00005349,2025-07-31 23:39:17,A001928,C00743,Internet Banking,Débito,Aprovada,Impostos,Taxas,Sefaz,9399.0,430.2,BRL,1,,,São José dos Campos,SP,Brasil,False,False,5156.42
T00005350,2025-11-19 21:09:52,A001485,C01136,Saque ATM,Débito,Aprovada,Serviços,Academia,Smart Fit,7997.0,400.0,BRL,1,,,Olinda,PE,Brasil,False,False,6594.73
T00005351,2025-11-12 15:23:58,A000634,C00361,PIX,Débito,Aprovada,Serviços,Assinatura,Microsoft 365,4899.0,528.43,BRL,1,,,Juiz de Fora,MG,Brasil,False,False,5473.19
T00005352,2025-05-20 22:56:22,A001190,C01131,Cartão Online,Débito,Aprovada,Habitação,Água,Sabesp,4900.0,324.17,BRL,1,False,QWPW5N,Volta Redonda,RJ,Brasil,False,False,7808.96
T00005353,2025-11-21 19:20:24,A000696,C00861,Internet Banking,Débito,Aprovada,Compras,Livraria,Livraria Cultura,5942.0,603.13,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,1189.6
T00005354,2025-10-01 08:13:22,A001754,C00830,App,Débito,Aprovada,Serviços,Telefonia,Vivo,4814.0,62.2,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,3844.14
T00005355,2025-10-17 09:16:40,A001044,C00900,PIX,Débito,Aprovada,Alimentação,Restaurante,Sabor & Cia,5812.0,796.57,BRL,1,,,Canoas,RS,Brasil,False,False,4854.92
T00005356,2025-11-19 23:46:15,A001391,C00809,PIX,Débito,Aprovada,Lazer,Cinema,UCI,7832.0,531.23,BRL,1,,,São Paulo,SP,Brasil,False,False,20.01
T00005357,2024-12-31 06:38:36,A001075,C00964,App,Débito,Aprovada,Transporte,Estacionamento,Estacione Bem,7523.0,183.26,BRL,1,,,Juiz de Fora,MG,Brasil,False,False,6363.23
T00005358,2025-11-06 20:29:32,A001700,C00881,PIX,Débito,Aprovada,Serviços,Academia,BodyTech,7997.0,87.39,BRL,1,,,Canoas,RS,Brasil,False,False,2275.21
T00005359,2025-06-29 04:14:21,A001396,C00932,Cartão Online,Crédito,Aprovada,Transporte,Aplicativo,InDrive,4121.0,87.82,BRL,1,False,7GRS7S,Aparecida de Goiânia,GO,Brasil,False,False,734.72
T00005360,2024-11-04 10:29:12,A001015,C00475,PIX,Débito,Aprovada,Serviços,Telefonia,TIM,4814.0,236.94,BRL,1,,,Londrina,PR,Brasil,False,False,1903.0
T00005361,2024-10-27 01:40:34,A001280,C00359,TED,Débito,Aprovada,Compras,Livraria,Livraria Cultura,5942.0,298.77,BRL,1,,,Santos,SP,Brasil,False,False,3232.45
T00005362,2025-02-16 15:35:49,A002094,C00800,PIX,Débito,Aprovada,Serviços,Telefonia,Vivo,4814.0,852.32,BRL,1,,,Salvador,BA,Brasil,False,False,1342.17
T00005363,2025-10-24 01:02:06,A001080,C00372,Cartão Presencial,Débito,Aprovada,Habitação,Aluguel,Imobiliária Alpha,6513.0,311.96,BRL,1,True,RFMURN,Brasília,DF,Brasil,False,False,0.0
T00005364,2026-01-29 05:37:36,A002032,C00968,Cartão Online,Crédito,Aprovada,Saúde,Laboratório,Dasa,8071.0,90.73,BRL,1,False,BS9YXA,Brasília,DF,Brasil,False,False,2573.08
T00005365,2025-10-10 01:42:34,A001567,C00204,Cartão Presencial,Crédito,Aprovada,Serviços,Telefonia,TIM,,41.73,BRL,1,True,GPJEAR,Canoas,RS,Brasil,False,False,5039.81
T00005366,2025-07-06 12:52:58,A000169,C01479,Saque ATM,Débito,Aprovada,Lazer,Cinema,Cinemark,7832.0,20.0,BRL,1,,,Recife,PE,Brasil,False,False,685.14
T00005367,2025-04-25 12:31:20,A001005,C00154,PIX,Débito,Aprovada,Saúde,Clínica,Clínica Vida,8099.0,406.02,BRL,1,,,Brasília,DF,Brasil,False,False,712.73
T00005368,2025-08-10 17:12:41,A001153,C01468,Saque ATM,Débito,Aprovada,Transporte,Estacionamento,Estacione Bem,7523.0,20.0,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,2034.84
T00005369,2025-11-14 14:17:52,A000741,C00373,PIX,Débito,Aprovada,Alimentação,Restaurante,Sabor & Cia,,72.17,BRL,1,,,Caxias do Sul,RS,Brasil,False,False,0.0
T00005370,2025-07-30 13:07:42,A000198,C01162,PIX,Débito,Aprovada,Compras,Vestuário,Loja Fashion,5651.0,487.28,BRL,1,,,Goiânia,GO,Brasil,False,False,5118.28
T00005371,2025-03-16 08:37:37,A001989,C00513,Boleto,Débito,Aprovada,Habitação,Água,Corsan,4900.0,2389.05,BRL,1,,,Olinda,PE,Brasil,False,False,4223.76
T00005372,2025-06-08 13:49:50,A001705,C01215,Boleto,Débito,Aprovada,Serviços,Academia,BodyTech,7997.0,2094.43,BRL,1,,,Londrina,PR,Brasil,False,False,3576.37
T00005373,2024-12-05 21:31:46,A001224,C00296,PIX,Débito,Aprovada,Serviços,Assinatura,Microsoft 365,4899.0,641.78,BRL,1,,,Maringá,PR,Brasil,False,False,2515.38
T00005374,2024-10-20 01:21:56,A001356,C00903,TED,Débito,Aprovada,Lazer,Streaming,Spotify,4899.0,341.27,BRL,1,,,Rio de Janeiro,RJ,Brasil,False,False,2003.84
T00005375,2025-03-12 09:01:09,A000573,C01261,Cartão Online,Débito,Aprovada,Habitação,Condomínio,Condomínio Alpha,,455.74,BRL,2,False,4NY6VS,Florianópolis,SC,Brasil,False,False,0.0
T00005376,2026-01-30 20:39:51,A000202,C00996,Cartão Online,Crédito,Aprovada,Compras,Eletrônicos,Kalunga,5732.0,258.45,BRL,1,False,XH7QXT,Porto Alegre,RS,Brasil,False,False,4652.78
T00005377,2025-10-19 17:28:22,A000337,C00103,PIX,Débito,Aprovada,Saúde,Hospital,Hospital Central,8062.0,403.5,BRL,1,,,Maringá,PR,Brasil,False,False,3302.65
T00005378,2025-06-30 06:20:14,A001290,C00476,Boleto,Débito,Aprovada,Serviços,Assinatura,Adobe,,357.1,BRL,1,,,Campinas,SP,Brasil,False,False,1574.15
T00005379,2025-07-07 05:56:39,A001026,C01208,PIX,Débito,Aprovada,Alimentação,Delivery,iFood,5812.0,734.27,BRL,1,,,Salvador,BA,Brasil,False,False,6033.85
T00005380,2025-05-06 06:24:36,A001803,C01155,PIX,Débito,Aprovada,Lazer,Cinema,UCI,,456.46,BRL,1,,,Duque de Caxias,RJ,Brasil,False,False,4105.4
T00005381,2025-04-20 16:27:21,A002077,C00723,Boleto,Débito,Pendente,Impostos,IPVA,Detran,9399.0,1467.86,BRL,1,,,Volta Redonda,RJ,Brasil,False,False,1981.98
T00005382,2025-03-23 09:53:31,A001003,C00356,PIX,Débito,Aprovada,Lazer,Streaming,Spotify,4899.0,346.06,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,2755.25
T00005383,2025-05-22 22:51:37,A000224,C01331,Boleto,Débito,Pendente,Compras,E-commerce,Mercado Livre,5969.0,331.36,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,1553.0
T00005384,2025-03-07 14:23:03,A001958,C00897,Cartão Online,Crédito,Aprovada,Compras,E-commerce,Mercado Livre,5969.0,61.71,BRL,1,False,7L6QGH,Campinas,SP,Brasil,False,False,2040.47
T00005385,2025-06-28 11:53:53,A001480,C00499,TED,Débito,Aprovada,Saúde,Laboratório,Fleury,8071.0,578.22,BRL,1,,,Niterói,RJ,Brasil,False,False,492.57
T00005386,2024-11-13 22:24:55,A000741,C00373,App,Débito,Aprovada,Lazer,Cinema,UCI,7832.0,420.76,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,233.59
T00005387,2025-05-12 08:53:14,A001574,C00441,App,Débito,Aprovada,Serviços,Assinatura,Dropbox,4899.0,228.79,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,0.0
T00005388,2024-12-31 23:00:02,A001613,C00867,App,Débito,Aprovada,Lazer,Bar,Pub 77,5813.0,813.41,BRL,1,,,Londrina,PR,Brasil,False,False,1239.25
T00005389,2025-01-20 18:16:08,A000976,C01143,PIX,Débito,Aprovada,Alimentação,Supermercado,HiperMais,5411.0,312.53,BRL,1,,,Duque de Caxias,RJ,Brasil,False,False,988.71
T00005390,2025-05-25 07:34:19,A001242,C01284,Boleto,Débito,Aprovada,Compras,Livraria,Saraiva,5942.0,182.84,BRL,1,,,Brasília,DF,Brasil,False,False,4397.25
T00005391,2025-09-24 21:48:45,A001048,C00623,TED,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,359.7,BRL,1,,,Brasília,DF,Brasil,False,False,5166.71
T00005392,2024-10-14 14:14:38,A001420,C00619,PIX,Débito,Aprovada,Alimentação,Supermercado,HiperMais,5411.0,664.13,BRL,1,,,Feira de Santana,BA,Brasil,False,False,3198.61
T00005393,2024-12-19 08:55:13,A000936,C01451,PIX,Débito,Aprovada,Habitação,Água,Sabesp,4900.0,640.59,BRL,1,,,Florianópolis,SC,Brasil,False,False,665.55
T00005394,2025-09-21 09:44:23,A002063,C01024,PIX,Débito,Falha,Alimentação,Supermercado,HiperMais,5411.0,1231.82,BRL,1,,,Volta Redonda,RJ,Brasil,False,False,3453.31
T00005395,2026-02-15 11:43:20,A000133,C00450,TED,Débito,Aprovada,Impostos,IPTU,Prefeitura Municipal,9399.0,1529.25,BRL,1,,,Salvador,BA,Brasil,False,False,2826.37
T00005396,2025-04-30 08:02:50,A001017,C01448,Boleto,Débito,Aprovada,Transporte,Pedágio,Sem Parar,4784.0,407.07,BRL,1,,,Canoas,RS,Brasil,False,False,2161.52
T00005397,2025-04-07 03:04:43,A000052,C00941,Cartão Online,Débito,Pendente,Impostos,Taxas,Sefaz,9399.0,1150.56,BRL,1,False,,Volta Redonda,RJ,Brasil,False,False,1566.76
T00005398,2025-04-22 23:06:50,A001434,C00796,Cartão Online,Débito,Aprovada,Impostos,IPVA,Detran,9399.0,276.49,BRL,1,,XSGDCM,Olinda,PE,Brasil,False,False,2760.2
T00005399,2025-10-05 19:49:29,A000734,C01358,PIX,Débito,Aprovada,Saúde,Clínica,Doctor Now,,1819.78,BRL,1,,,Caruaru,PE,Brasil,False,False,4256.68
T00005400,2025-10-20 12:59:33,A001387,C00814,Cartão Online,Crédito,Aprovada,Transporte,Estacionamento,Estacione Bem,7523.0,51.49,BRL,1,False,AAHNHB,Feira de Santana,BA,Brasil,False,False,2644.27
T00005401,2026-03-02 17:59:05,A002082,C01361,Cartão Online,Crédito,Aprovada,Transporte,Estacionamento,Park&Go,7523.0,105.46,BRL,1,False,7LTSFL,Recife,PE,Brasil,False,False,4539.1
T00005402,2025-07-29 19:57:22,A001332,C01405,PIX,Débito,Aprovada,Serviços,Academia,BodyTech,7997.0,2051.56,BRL,1,,,Volta Redonda,RJ,Brasil,False,False,5074.73
T00005403,2025-03-24 16:23:21,A001236,C00165,Internet Banking,Crédito,Aprovada,Alimentação,Restaurante,Churras Grill,5812.0,335.11,BRL,1,,,Caxias do Sul,RS,Brasil,False,False,1952.17
T00005404,2024-12-12 13:41:32,A001669,C00860,Internet Banking,Débito,Aprovada,Alimentação,Lanchonete,Pastel & Suco,5814.0,593.31,BRL,1,,,Joinville,SC,Brasil,False,False,9841.11
T00005405,2025-05-28 09:54:14,A001693,C00906,Cartão Online,Crédito,Aprovada,Transporte,Combustível,Posto BR,5541.0,117.82,BRL,1,False,AGD9KH,Canoas,RS,Brasil,False,False,1066.27
T00005406,2024-11-07 18:57:13,A001702,C00581,PIX,Débito,Aprovada,Saúde,Clínica,Clínica Vida,8099.0,311.09,BRL,1,,,Londrina,PR,Brasil,False,False,822.19
T00005407,2024-11-02 03:32:54,A002093,C00042,TED,Débito,Aprovada,Compras,E-commerce,Amazon,5969.0,770.59,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,8719.54
T00005408,2025-08-27 03:44:27,A000527,C00643,TED,Débito,Aprovada,Transporte,Aplicativo,InDrive,4121.0,133.02,BRL,1,,,Vitória da Conquista,BA,Brasil,False,False,364.63
T00005409,2025-11-28 09:03:20,A001278,C00369,PIX,Débito,Aprovada,Habitação,Água,Corsan,4900.0,1812.94,BRL,1,,,Brasília,DF,Brasil,False,False,5344.65
T00005410,2025-03-04 03:56:05,A002079,C01169,TED,Débito,Aprovada,Habitação,Condomínio,Condomínio Jardins,6536.0,4206.2,BRL,1,,,Aparecida de Goiânia,GO,Brasil,False,False,0.0
T00005411,2025-02-16 22:32:33,A000240,C00015,PIX,Débito,Aprovada,Serviços,Telefonia,Claro,4814.0,734.98,BRL,1,,,Santos,SP,Brasil,False,False,2845.92
T00005412,2025-08-04 13:24:15,A001593,C00972,TED,Débito,Aprovada,Compras,Eletrônicos,FastShop,5732.0,1350.06,BRL,1,,,Goiânia,GO,Brasil,False,False,4014.68
T00005413,2025-09-20 17:19:04,A001026,C01208,App,Débito,Aprovada,Compras,Eletrônicos,TechHouse,5732.0,495.9,BRL,1,,,Niterói,RJ,Brasil,False,False,3771.5
T00005414,2025-02-16 02:40:01,A001154,C00598,PIX,Débito,Aprovada,Habitação,Aluguel,Imobiliária Alpha,6513.0,1824.13,BRL,1,,,Olinda,PE,Brasil,False,False,3409.61
T00005415,2026-01-29 22:00:18,A000443,C00905,DOC,Débito,Aprovada,Transporte,Pedágio,Sem Parar,4784.0,239.09,BRL,1,,,Caruaru,PE,Brasil,False,False,5520.92
T00005416,2025-08-03 02:04:38,A000070,C00164,PIX,Débito,Aprovada,Serviços,Internet,Vivo Fibra,4816.0,696.9,BRL,1,,,Salvador,BA,Brasil,False,False,7601.01
T00005417,2025-06-08 08:18:52,A000615,C00150,Saque ATM,Débito,Aprovada,Compras,Eletrônicos,TechHouse,5732.0,500.0,BRL,1,,,Salvador,BA,Brasil,False,False,1740.57
T00005418,2025-07-11 23:23:22,A001927,C00038,PIX,Débito,Aprovada,Saúde,Hospital,Santa Casa,8062.0,462.98,BRL,1,,,Olinda,PE,Brasil,False,False,7474.05
T00005419,2024-09-17 08:09:10,A001186,C01104,Cartão Presencial,Crédito,Aprovada,Compras,E-commerce,Mercado Livre,5969.0,141.19,BRL,1,True,4HWXC8,Santos,SP,Brasil,False,False,2120.38
T00005420,2025-02-27 03:24:47,A000145,C01222,Cartão Online,Crédito,Aprovada,Saúde,Clínica,Doctor Now,8099.0,118.15,BRL,1,False,JBPVBD,Porto Alegre,RS,Brasil,False,False,705.69
T00005421,2026-03-04 10:54:40,A000523,C01222,TED,Débito,Pendente,Lazer,Streaming,Disney+,4899.0,266.16,BRL,1,,,Olinda,PE,Brasil,False,False,5287.03
T00005422,2025-07-28 17:23:21,A001561,C01087,PIX,Débito,Aprovada,Saúde,Hospital,Hospital Central,8062.0,495.02,BRL,1,,,Caxias do Sul,RS,Brasil,False,False,2492.88
T00005423,2024-09-13 09:11:42,A000332,C01187,PIX,Débito,Aprovada,Transporte,Aplicativo,Uber,4121.0,191.14,BRL,1,,,Canoas,RS,Brasil,False,False,1356.61
T00005424,2025-02-13 01:25:46,A001759,C00943,Boleto,Débito,Aprovada,Serviços,Academia,Smart Fit,7997.0,48.98,BRL,1,,,Duque de Caxias,RJ,Brasil,False,False,5177.56
T00005425,2025-09-08 06:14:01,A000263,C00969,Saque ATM,Débito,Aprovada,Transporte,Combustível,Ipiranga,,600.0,BRL,1,,,Belo Horizonte,MG,Brasil,False,False,0.0
T00005426,2025-03-07 07:46:25,A000123,C00286,PIX,Débito,Aprovada,Saúde,Laboratório,Fleury,8071.0,589.49,BRL,1,,,Feira de Santana,BA,Brasil,False,False,5737.37
